Site Code,city,Vehicle_type,cluster,Date,Delivery Agent ID,Shift,Unsuccessful_Attempts,Process_Deviations,Delivered,Customer_Rejects,Picked_up_Customer_Returns,Picked up_Seller,billing_amt,,
Site_4,BANGALORE,Van DCD,4,2023-06-13 00:00:00,DA_272,B,2,0,34,0,0,0,1453,,
Site_13,THANE,Van D+DA,5,2023-06-23 00:00:00,DA_181,A,1,0,83,0,13,0,2385,,
Site_9,BANGALORE,Bike,4,2023-06-14 00:00:00,DA_555,C,0,0,22,1,2,0,595,,
Site_26,MUMBAI,Bike,3,2023-06-23 00:00:00,DA_531,A,1,0,6,1,38,0,935,,
Site_21,HYDERABAD,Van DCD,4,2023-06-30 00:00:00,DA_304,B,0,0,0,0,50,0,1485,,
Site_16,BANGALORE,Van DCD,4,2023-06-25 00:00:00,DA_86,A,0,80,81,0,0,0,567,,
Site_4,BANGALORE,Van DCD,4,2023-06-01 00:00:00,DA_582,A,4,0,62,3,8,0,1854,,
Site_2,BHOPAL,Van DCD,1,2023-06-11 00:00:00,DA_683,A,2,0,73,3,11,0,1945,,
Site_22,HYDERABAD,Van DCD,4,2023-06-22 00:00:00,DA_692,B,0,0,12,6,4,0,1429,,
Site_18,DELHI,Bike,6,2023-06-29 00:00:00,DA_67,A,0,0,0,0,52,0,1124,,
Site_16,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_193,A,1,112,111,2,0,0,791,,
Site_5,BANGALORE,Van D+DA,4,2023-06-15 00:00:00,DA_690,A,9,2,44,4,2,0,2120,,
Site_24,MUMBAI,Bike,3,2023-06-16 00:00:00,DA_454,C,2,0,17,0,0,0,546,,
Site_16,BANGALORE,Van DCD,4,2023-06-19 00:00:00,DA_360,B,4,29,55,3,2,0,1505,,
Site_25,MUMBAI,Van D+DA,5,2023-06-18 00:00:00,DA_391,B,2,0,33,2,6,0,1647,,
Site_10,BANGALORE,Bike,4,2023-06-17 00:00:00,DA_500,C,2,0,14,1,4,0,577,,
Site_16,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_383,B,1,0,24,0,0,0,1302,,
Site_10,BANGALORE,Van DCD,4,2023-06-18 00:00:00,DA_179,A,7,0,54,0,12,0,2000,,
Site_24,MUMBAI,Van D+DA,5,2023-06-23 00:00:00,DA_80,B,0,0,36,0,4,0,1645,,
Site_25,MUMBAI,Van D+DA,5,2023-06-17 00:00:00,DA_391,B,12,0,24,1,1,0,1617,,
Site_5,BANGALORE,Van DCD,4,2023-06-15 00:00:00,DA_186,B,3,0,22,0,0,0,1429,,
Site_14,MUMBAI,Van D+DA,5,2023-06-22 00:00:00,DA_622,B,3,0,20,7,6,0,1631,,
Site_17,DELHI,Bike,6,2023-06-21 00:00:00,DA_477,B,4,4,24,6,4,0,833,,
Site_18,DELHI,Bike,6,2023-06-06 00:00:00,DA_328,C,0,0,20,0,0,0,605,,
Site_22,HYDERABAD,Van DCD,4,2023-06-03 00:00:00,DA_246,B,4,7,20,3,0,0,1431,,
Site_5,BANGALORE,Bike,4,2023-06-04 00:00:00,DA_552,B,8,0,37,1,0,0,776,,
Site_22,HYDERABAD,Bike,4,2023-06-09 00:00:00,DA_163,C,0,0,0,7,16,0,589,,
Site_22,HYDERABAD,Van D+DA,4,2023-06-16 00:00:00,DA_167,A,7,0,55,0,0,0,2130,,
Site_6,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_479,B,1,0,26,1,2,0,1443,,
Site_7,BANGALORE,Van DCD,4,2023-06-02 00:00:00,DA_573,A,3,1,71,1,5,0,2055,,
Site_22,HYDERABAD,Van DCD,4,2023-06-14 00:00:00,DA_177,B,0,0,23,0,2,0,1435,,
Site_11,BANGALORE,Van DCD,4,2023-06-30 00:00:00,DA_491,B,0,2,38,0,2,0,1465,,
Site_18,DELHI,Van D+DA,6,2023-06-20 00:00:00,DA_134,B,2,1,39,1,0,0,1635,,
Site_16,BANGALORE,Bike,4,2023-06-29 00:00:00,DA_348,C,3,0,28,1,2,0,613,,
Site_22,HYDERABAD,Bike,4,2023-06-12 00:00:00,DA_693,C,10,0,15,0,0,0,565,,
Site_22,HYDERABAD,Bike,4,2023-06-23 00:00:00,DA_691,A,0,0,0,0,33,0,961,,
Site_6,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_92,B,3,0,29,0,0,0,1443,,
Site_22,HYDERABAD,Van DCD,4,2023-06-16 00:00:00,DA_424,A,1,3,47,5,10,0,1980,,
Site_27,MUMBAI,Bike,3,2023-06-17 00:00:00,DA_550,A,3,0,27,1,15,0,931,,
Site_3,BANGALORE,Van DCD,4,2023-06-11 00:00:00,DA_375,A,1,3,48,2,4,0,1958,,
Site_22,HYDERABAD,Van D+DA,4,2023-06-17 00:00:00,DA_629,A,2,7,55,0,6,0,2145,,
Site_16,BANGALORE,Bike,4,2023-06-19 00:00:00,DA_445,C,4,0,24,4,1,0,607,,
Site_22,HYDERABAD,Bike,4,2023-06-30 00:00:00,DA_433,C,0,9,18,5,0,0,589,,
Site_4,BANGALORE,Bike,4,2023-06-07 00:00:00,DA_533,C,3,4,19,1,8,0,604,,
Site_22,HYDERABAD,Van DCD,4,2023-06-21 00:00:00,DA_63,B,1,0,15,4,0,0,1423,,
Site_22,HYDERABAD,Van DCD,4,2023-06-20 00:00:00,DA_63,B,1,0,11,2,6,0,1423,,
Site_18,DELHI,Van D+DA,6,2023-06-26 00:00:00,DA_501,A,1,0,70,1,10,0,2300,,
Site_6,BANGALORE,Bike,4,2023-06-29 00:00:00,DA_677,C,0,0,19,0,2,0,583,,
Site_12,MUMBAI,Bike,3,2023-06-01 00:00:00,DA_48,A,0,0,11,0,31,0,929,,
Site_5,BANGALORE,Bike,4,2023-06-10 00:00:00,DA_688,C,9,0,26,4,0,0,610,,
Site_13,THANE,Van D+DA,5,2023-06-22 00:00:00,DA_218,B,5,0,48,1,0,0,1663,,
Site_16,BANGALORE,Van DCD,4,2023-06-13 00:00:00,DA_383,B,0,0,27,0,0,0,1311,,
Site_22,HYDERABAD,Van DCD,4,2023-06-23 00:00:00,DA_415,B,2,0,13,1,4,0,1421,,
Site_6,BANGALORE,Van DCD,4,2023-06-04 00:00:00,DA_591,A,5,0,75,1,3,0,2065,,
Site_3,BANGALORE,Bike,4,2023-06-02 00:00:00,DA_559,C,0,0,16,0,2,0,574,,
Site_6,BANGALORE,Bike,4,2023-06-26 00:00:00,DA_174,C,0,0,12,1,0,0,559,,
Site_29,DELHI,Bike,6,2023-06-27 00:00:00,DA_397,A,1,0,0,0,51,0,1122,,
Site_15,BANGALORE,Van DCD,4,2023-06-20 00:00:00,DA_676,A,1,0,62,4,7,0,1854,,
Site_3,BANGALORE,Van DCD,4,2023-06-21 00:00:00,DA_97,A,4,0,48,3,0,0,1952,,
Site_25,MUMBAI,Van D+DA,5,2023-06-01 00:00:00,DA_391,B,7,0,47,2,3,0,1669,,
Site_16,BANGALORE,Van DCD,4,2023-06-26 00:00:00,DA_291,A,0,0,134,0,9,0,2301,,
Site_6,BANGALORE,Van DCD,4,2023-06-10 00:00:00,DA_92,B,0,0,24,1,3,0,1441,,
Site_16,BANGALORE,Bike,4,2023-06-22 00:00:00,DA_348,C,3,0,25,1,0,0,598,,
Site_3,BANGALORE,Van DCD,4,2023-06-23 00:00:00,DA_36,B,0,0,22,1,6,0,1443,,
Site_10,BANGALORE,Bike,4,2023-06-22 00:00:00,DA_14,C,3,0,17,0,4,0,583,,
Site_3,BANGALORE,Bike,4,2023-06-24 00:00:00,DA_9,C,4,0,7,1,6,0,562,,
Site_5,BANGALORE,Bike,4,2023-06-11 00:00:00,DA_324,C,6,0,41,1,0,0,646,,
Site_16,BANGALORE,Van DCD,4,2023-06-04 00:00:00,DA_291,A,2,2,148,0,18,0,2462,,
Site_27,MUMBAI,Bike,3,2023-06-05 00:00:00,DA_410,C,2,0,24,0,0,0,567,,
Site_13,THANE,Van D+DA,5,2023-06-02 00:00:00,DA_473,B,5,3,39,1,0,0,1645,,
Site_29,DELHI,Bike,6,2023-06-12 00:00:00,DA_148,A,1,0,33,0,13,0,1112,,
Site_21,HYDERABAD,Van DCD,4,2023-06-24 00:00:00,DA_369,A,0,0,6,0,52,0,1966,,
Site_15,BANGALORE,Bike,4,2023-06-12 00:00:00,DA_91,C,1,0,19,0,0,0,577,,
Site_21,HYDERABAD,Van DCD,4,2023-06-03 00:00:00,DA_631,B,13,0,26,0,0,0,1437,,
Site_22,HYDERABAD,Van DCD,4,2023-06-03 00:00:00,DA_345,B,5,0,21,0,0,0,1427,,
Site_22,HYDERABAD,Bike,4,2023-06-06 00:00:00,DA_440,A,5,0,18,0,10,0,951,,
Site_21,HYDERABAD,Van DCD,4,2023-06-08 00:00:00,DA_182,A,7,38,84,1,4,0,2115,,
Site_5,BANGALORE,Van D+DA,4,2023-06-12 00:00:00,DA_652,A,9,1,49,9,5,0,2155,,
Site_6,BANGALORE,Bike,4,2023-06-13 00:00:00,DA_388,C,1,1,20,0,4,0,592,,
Site_9,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_302,A,0,0,0,0,40,0,975,,
Site_21,HYDERABAD,Bike,4,2023-06-09 00:00:00,DA_343,C,6,0,26,3,0,0,607,,
Site_16,BANGALORE,Bike,4,2023-06-20 00:00:00,DA_451,C,1,0,22,0,2,0,592,,
Site_27,MUMBAI,Bike,3,2023-06-28 00:00:00,DA_594,A,0,0,31,0,19,0,945,,
Site_22,HYDERABAD,Van DCD,4,2023-06-16 00:00:00,DA_661,A,1,1,70,0,5,0,2045,,
Site_19,HYDERABAD,Bike,4,2023-06-08 00:00:00,DA_362,C,1,3,20,1,0,0,583,,
Site_13,THANE,Bike,3,2023-06-11 00:00:00,DA_46,A,0,0,1,0,43,0,933,,
Site_1,BHOPAL,Bike,1,2023-06-20 00:00:00,DA_349,A,0,0,0,1,27,0,816,,
Site_11,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_47,A,0,0,267,1,33,0,3407,,
Site_21,HYDERABAD,Van DCD,4,2023-06-12 00:00:00,DA_304,B,12,0,25,0,0,0,1435,,
Site_10,BANGALORE,Bike,4,2023-06-14 00:00:00,DA_14,C,0,0,1,1,22,0,592,,
Site_26,MUMBAI,Van D+DA,5,2023-06-21 00:00:00,DA_214,B,2,0,47,0,2,0,1663,,
Site_16,BANGALORE,Van DCD,4,2023-06-16 00:00:00,DA_633,A,5,0,51,2,2,0,1800,,
Site_6,BANGALORE,Bike,4,2023-06-23 00:00:00,DA_677,C,1,0,18,0,4,0,586,,
Site_25,MUMBAI,Van D+DA,5,2023-06-17 00:00:00,DA_490,A,3,1,88,0,11,0,2400,,
Site_22,HYDERABAD,Bike,4,2023-06-19 00:00:00,DA_258,A,2,0,8,8,17,0,961,,
Site_18,DELHI,Bike,6,2023-06-07 00:00:00,DA_184,A,1,0,50,5,8,0,1146,,
Site_6,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_194,B,1,0,16,0,4,0,1425,,
Site_25,MUMBAI,Bike,3,2023-06-18 00:00:00,DA_306,A,2,0,39,1,2,0,929,,
Site_17,DELHI,Bike,6,2023-06-17 00:00:00,DA_374,C,0,0,22,0,2,0,617,,
Site_25,MUMBAI,Van D+DA,5,2023-06-29 00:00:00,DA_313,A,0,0,72,2,8,0,2315,,
Site_16,BANGALORE,Van DCD,4,2023-06-30 00:00:00,DA_587,B,2,0,25,0,0,0,1435,,
Site_4,BANGALORE,Van DCD,4,2023-06-11 00:00:00,DA_664,A,4,0,59,4,12,0,2045,,
Site_21,HYDERABAD,Bike,4,2023-06-19 00:00:00,DA_687,C,7,0,24,2,0,0,598,,
Site_15,BANGALORE,Bike,4,2023-06-29 00:00:00,DA_274,C,1,0,24,1,2,0,601,,
Site_27,MUMBAI,Van D+DA,5,2023-06-16 00:00:00,DA_262,A,7,0,58,1,4,0,2220,,
Site_11,BANGALORE,Van DCD,4,2023-06-22 00:00:00,DA_47,A,2,0,215,1,27,0,3001,,
Site_12,MUMBAI,Bike,3,2023-06-24 00:00:00,DA_657,A,0,0,24,2,21,0,939,,
Site_5,BANGALORE,Van D+DA,4,2023-06-09 00:00:00,DA_13,B,11,0,19,1,2,0,1559,,
Site_22,HYDERABAD,Bike,4,2023-06-05 00:00:00,DA_5,A,0,2,1,0,41,0,979,,
Site_27,MUMBAI,Bike,3,2023-06-07 00:00:00,DA_679,C,0,3,19,0,2,0,558,,
Site_3,BANGALORE,Bike,4,2023-06-09 00:00:00,DA_79,A,9,0,12,1,58,0,1037,,
Site_5,BANGALORE,Van D+DA,4,2023-06-26 00:00:00,DA_506,B,2,0,30,0,2,0,1579,,
Site_22,HYDERABAD,Bike,4,2023-06-24 00:00:00,DA_102,A,0,0,0,0,41,0,977,,
Site_15,BANGALORE,Bike,4,2023-06-28 00:00:00,DA_274,A,6,0,70,4,2,0,1047,,
Site_26,MUMBAI,Bike,3,2023-06-01 00:00:00,DA_361,C,3,0,16,0,4,0,555,,
Site_21,HYDERABAD,Van DCD,4,2023-06-21 00:00:00,DA_640,A,0,0,0,0,63,0,1985,,
Site_9,BANGALORE,Bike,4,2023-06-24 00:00:00,DA_90,C,1,0,17,0,0,0,571,,
Site_12,MUMBAI,Van D+DA,5,2023-06-18 00:00:00,DA_680,B,5,0,20,2,0,0,1609,,
Site_19,HYDERABAD,Bike,4,2023-06-08 00:00:00,DA_419,C,2,0,26,0,0,0,598,,
Site_6,BANGALORE,Van DCD,4,2023-06-11 00:00:00,DA_317,B,0,0,28,0,0,0,1441,,
Site_10,BANGALORE,Bike,4,2023-06-11 00:00:00,DA_14,C,13,0,23,0,6,0,607,,
Site_22,HYDERABAD,Van DCD,4,2023-06-12 00:00:00,DA_171,B,3,0,23,1,0,0,1433,,
Site_25,MUMBAI,Bike,3,2023-06-07 00:00:00,DA_309,C,3,0,18,1,0,0,552,,
Site_19,HYDERABAD,Bike,4,2023-06-14 00:00:00,DA_89,C,1,0,19,0,0,0,577,,
Site_11,BANGALORE,Van DCD,4,2023-06-14 00:00:00,DA_491,B,5,0,33,1,4,0,1461,,
Site_5,BANGALORE,Van D+DA,4,2023-06-24 00:00:00,DA_644,B,5,1,24,8,0,0,1579,,
Site_16,BANGALORE,Van DCD,4,2023-06-10 00:00:00,DA_459,A,1,0,62,6,5,0,1854,,
Site_3,BANGALORE,Bike,4,2023-06-23 00:00:00,DA_643,A,7,0,23,2,1,0,947,,
Site_21,HYDERABAD,Bike,4,2023-06-29 00:00:00,DA_687,B,6,0,20,9,0,0,758,,
Site_2,BHOPAL,Bike,1,2023-06-21 00:00:00,DA_225,A,0,0,0,0,35,0,830,,
Site_10,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_179,A,5,0,61,0,9,0,2020,,
Site_17,DELHI,Bike,6,2023-06-16 00:00:00,DA_395,A,2,0,20,3,20,0,1106,,
Site_12,MUMBAI,Bike,3,2023-06-03 00:00:00,DA_12,A,0,0,0,0,53,0,951,,
Site_12,MUMBAI,Bike,3,2023-06-15 00:00:00,DA_141,A,0,0,49,0,0,0,943,,
Site_15,BANGALORE,Van DCD,4,2023-06-23 00:00:00,DA_676,A,3,0,76,0,6,0,1881,,
Site_12,MUMBAI,Bike,3,2023-06-17 00:00:00,DA_673,C,8,5,16,0,2,0,549,,
Site_10,BANGALORE,Van DCD,4,2023-06-03 00:00:00,DA_249,A,8,28,75,3,6,0,2090,,
Site_19,HYDERABAD,Van DCD,4,2023-06-19 00:00:00,DA_101,A,6,1,55,5,10,0,2020,,
Site_10,BANGALORE,Van DCD,4,2023-06-15 00:00:00,DA_239,A,1,0,48,0,6,0,1958,,
Site_25,MUMBAI,Van D+DA,5,2023-06-16 00:00:00,DA_78,A,7,0,86,1,8,0,2380,,
Site_12,MUMBAI,Van D+DA,5,2023-06-30 00:00:00,DA_680,B,5,0,25,3,0,0,1621,,
Site_9,BANGALORE,Bike,4,2023-06-27 00:00:00,DA_589,C,2,0,17,0,0,0,571,,
Site_3,BANGALORE,Bike,4,2023-06-11 00:00:00,DA_398,C,1,0,15,0,8,0,589,,
Site_9,BANGALORE,Bike,4,2023-06-19 00:00:00,DA_90,C,5,0,6,0,4,0,550,,
Site_16,BANGALORE,Van DCD,4,2023-06-02 00:00:00,DA_633,A,5,0,56,4,8,0,1839,,
Site_25,MUMBAI,Van D+DA,5,2023-06-19 00:00:00,DA_78,A,1,0,89,2,8,0,2400,,
Site_5,BANGALORE,Bike,4,2023-06-22 00:00:00,DA_164,C,4,0,18,0,2,0,580,,
Site_27,MUMBAI,Bike,3,2023-06-26 00:00:00,DA_525,A,0,0,3,0,38,0,927,,
Site_24,MUMBAI,Van D+DA,5,2023-06-23 00:00:00,DA_23,A,2,5,42,4,3,0,2183,,
Site_9,BANGALORE,Van DCD,4,2023-06-07 00:00:00,DA_183,B,2,6,28,3,4,0,1455,,
Site_9,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_434,C,5,9,14,3,8,0,595,,
Site_12,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_141,A,0,1,44,1,0,0,935,,
Site_4,BANGALORE,Van DCD,4,2023-06-03 00:00:00,DA_461,A,2,0,189,5,2,0,2672,,
Site_27,MUMBAI,Van D+DA,5,2023-06-04 00:00:00,DA_493,A,2,0,72,1,3,0,2285,,
Site_3,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_251,A,4,0,54,1,4,0,1968,,
Site_2,BHOPAL,Bike,1,2023-06-10 00:00:00,DA_623,C,4,3,19,3,12,0,547,,
Site_16,BANGALORE,Van DCD,4,2023-06-15 00:00:00,DA_585,A,5,0,67,2,8,0,2055,,
Site_22,HYDERABAD,Bike,4,2023-06-29 00:00:00,DA_658,C,0,9,17,10,0,0,601,,
Site_4,BANGALORE,Bike,4,2023-06-08 00:00:00,DA_287,C,1,0,32,1,0,0,619,,
Site_26,MUMBAI,Van D+DA,5,2023-06-04 00:00:00,DA_367,B,3,0,39,0,4,0,1651,,
Site_26,MUMBAI,Bike,3,2023-06-11 00:00:00,DA_361,C,0,1,15,0,3,0,549,,
Site_16,BANGALORE,Van DCD,4,2023-06-01 00:00:00,DA_321,A,3,15,108,1,16,0,2295,,
Site_27,MUMBAI,Van D+DA,5,2023-06-03 00:00:00,DA_694,B,6,0,42,0,0,0,1649,,
Site_21,HYDERABAD,Van DCD,4,2023-06-23 00:00:00,DA_637,A,0,0,0,0,65,0,1995,,
Site_25,MUMBAI,Bike,3,2023-06-09 00:00:00,DA_306,A,7,0,43,2,4,0,943,,
Site_18,DELHI,Bike,6,2023-06-14 00:00:00,DA_130,C,0,1,18,1,0,0,602,,
Site_18,DELHI,Van D+DA,6,2023-06-26 00:00:00,DA_57,A,3,0,64,2,15,0,2300,,
Site_18,DELHI,Bike,6,2023-06-17 00:00:00,DA_406,C,1,1,20,4,3,0,626,,
Site_18,DELHI,Bike,6,2023-06-03 00:00:00,DA_129,B,0,0,25,6,2,0,831,,
Site_12,MUMBAI,Van D+DA,5,2023-06-10 00:00:00,DA_77,A,2,6,71,2,7,0,2305,,
Site_16,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_86,A,1,104,106,0,0,0,742,,
Site_25,MUMBAI,Bike,3,2023-06-23 00:00:00,DA_411,B,14,1,20,0,8,0,691,,
Site_3,BANGALORE,Bike,4,2023-06-19 00:00:00,DA_319,A,1,0,13,0,26,0,973,,
Site_18,DELHI,Bike,6,2023-06-12 00:00:00,DA_197,A,0,0,60,2,4,0,1152,,
Site_10,BANGALORE,Bike,4,2023-06-23 00:00:00,DA_14,C,4,0,15,1,4,0,580,,
Site_22,HYDERABAD,Van DCD,4,2023-06-28 00:00:00,DA_163,B,0,0,18,0,2,0,1425,,
Site_15,BANGALORE,Van DCD,4,2023-06-08 00:00:00,DA_135,B,0,0,28,0,0,0,1314,,
Site_6,BANGALORE,Van DCD,4,2023-06-30 00:00:00,DA_479,B,4,0,36,0,0,0,1457,,
Site_24,MUMBAI,Bike,3,2023-06-05 00:00:00,DA_450,A,1,0,48,3,0,0,947,,
Site_15,BANGALORE,Van DCD,4,2023-06-10 00:00:00,DA_202,B,4,0,23,0,0,0,1299,,
Site_14,MUMBAI,Bike,3,2023-06-14 00:00:00,DA_473,C,5,5,23,0,0,0,564,,
Site_12,MUMBAI,Bike,3,2023-06-09 00:00:00,DA_74,A,0,0,49,1,6,0,957,,
Site_6,BANGALORE,Van DCD,4,2023-06-05 00:00:00,DA_554,A,6,0,78,1,4,0,2085,,
Site_29,DELHI,Bike,6,2023-06-30 00:00:00,DA_115,C,4,1,20,0,0,0,605,,
Site_21,HYDERABAD,Van DCD,4,2023-06-01 00:00:00,DA_631,B,4,0,30,1,0,0,1447,,
Site_12,MUMBAI,Bike,3,2023-06-28 00:00:00,DA_390,B,0,0,0,0,33,0,701,,
Site_17,DELHI,Bike,6,2023-06-09 00:00:00,DA_114,B,1,0,23,8,0,0,827,,
Site_22,HYDERABAD,Bike,4,2023-06-19 00:00:00,DA_245,C,2,0,19,2,0,0,583,,
Site_4,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_582,A,3,0,53,4,7,0,1827,,
Site_13,THANE,Bike,3,2023-06-19 00:00:00,DA_204,C,9,11,15,1,0,0,543,,
Site_27,MUMBAI,Van D+DA,5,2023-06-12 00:00:00,DA_351,B,4,1,26,1,0,0,1619,,
Site_18,DELHI,Bike,6,2023-06-11 00:00:00,DA_406,B,18,1,25,0,5,0,825,,
Site_16,BANGALORE,Van DCD,4,2023-06-19 00:00:00,DA_381,A,11,0,87,0,11,0,2160,,
Site_22,HYDERABAD,Bike,4,2023-06-03 00:00:00,DA_440,A,4,0,2,0,30,0,959,,
Site_16,BANGALORE,Bike,4,2023-06-15 00:00:00,DA_445,C,3,16,28,1,0,0,607,,
Site_25,MUMBAI,Bike,3,2023-06-21 00:00:00,DA_371,A,0,1,5,0,48,0,951,,
Site_27,MUMBAI,Van D+DA,5,2023-06-02 00:00:00,DA_368,A,4,0,71,4,11,0,2335,,
Site_10,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_14,C,1,0,19,0,2,0,583,,
Site_3,BANGALORE,Van DCD,4,2023-06-16 00:00:00,DA_605,B,0,0,21,2,2,0,1435,,
Site_9,BANGALORE,Bike,4,2023-06-23 00:00:00,DA_555,C,7,0,20,3,0,0,589,,
Site_4,BANGALORE,Van DCD,4,2023-06-02 00:00:00,DA_581,A,5,0,188,8,9,0,2735,,
Site_17,DELHI,Bike,6,2023-06-25 00:00:00,DA_551,A,1,0,0,0,51,0,1122,,
Site_13,THANE,Bike,3,2023-06-02 00:00:00,DA_604,C,7,0,10,0,7,0,546,,
Site_3,BANGALORE,Bike,4,2023-06-13 00:00:00,DA_319,A,7,0,12,0,26,0,971,,
Site_16,BANGALORE,Van DCD,4,2023-06-29 00:00:00,DA_587,B,2,0,22,0,5,0,1439,,
Site_6,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_317,B,2,1,26,0,3,0,1443,,
Site_17,DELHI,Bike,6,2023-06-01 00:00:00,DA_634,B,2,0,22,6,15,0,851,,
Site_16,BANGALORE,Van DCD,4,2023-06-28 00:00:00,DA_464,B,0,0,27,0,0,0,1439,,
Site_19,HYDERABAD,Van DCD,4,2023-06-19 00:00:00,DA_462,A,2,0,63,0,31,0,2140,,
Site_29,DELHI,Bike,6,2023-06-20 00:00:00,DA_115,C,2,17,18,0,1,0,602,,
Site_2,BHOPAL,Bike,1,2023-06-22 00:00:00,DA_435,A,0,0,0,0,41,0,842,,
Site_10,BANGALORE,Van DCD,4,2023-06-06 00:00:00,DA_613,B,4,0,42,7,0,0,1483,,
Site_3,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_562,C,12,0,12,0,2,0,562,,
Site_18,DELHI,Bike,6,2023-06-08 00:00:00,DA_406,C,3,2,14,2,6,0,611,,
Site_11,BANGALORE,Van DCD,4,2023-06-04 00:00:00,DA_303,B,2,1,30,0,0,0,1445,,
Site_10,BANGALORE,Van DCD,4,2023-06-26 00:00:00,DA_563,A,6,0,108,0,0,0,2210,,
Site_27,MUMBAI,Van D+DA,5,2023-06-15 00:00:00,DA_493,A,10,2,74,2,5,0,2310,,
Site_25,MUMBAI,Bike,3,2023-06-13 00:00:00,DA_488,B,5,0,19,5,2,0,687,,
Site_3,BANGALORE,Bike,4,2023-06-30 00:00:00,DA_370,C,1,0,18,0,2,0,580,,
Site_12,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_689,A,0,0,5,5,38,0,941,,
Site_21,HYDERABAD,Van DCD,4,2023-06-12 00:00:00,DA_182,A,1,37,68,4,0,0,2030,,
Site_25,MUMBAI,Van D+DA,5,2023-06-15 00:00:00,DA_78,B,2,0,29,0,3,0,1629,,
Site_4,BANGALORE,Van DCD,4,2023-06-09 00:00:00,DA_212,A,3,0,67,1,12,0,2070,,
Site_12,MUMBAI,Bike,3,2023-06-16 00:00:00,DA_126,C,0,0,19,0,1,0,555,,
Site_29,DELHI,Bike,6,2023-06-07 00:00:00,DA_310,C,4,15,15,1,0,0,593,,
Site_7,BANGALORE,Van DCD,4,2023-06-26 00:00:00,DA_156,A,4,0,89,0,1,0,2120,,
Site_19,HYDERABAD,Van DCD,4,2023-06-06 00:00:00,DA_162,A,2,0,54,1,4,0,1968,,
Site_22,HYDERABAD,Van DCD,4,2023-06-25 00:00:00,DA_340,A,2,0,41,8,0,0,1948,,
Site_18,DELHI,Bike,6,2023-06-12 00:00:00,DA_234,B,0,0,18,2,6,0,817,,
Site_6,BANGALORE,Bike,4,2023-06-01 00:00:00,DA_288,C,1,0,15,1,3,0,577,,
Site_25,MUMBAI,Van D+DA,5,2023-06-21 00:00:00,DA_313,A,4,0,83,2,6,0,2360,,
Site_22,HYDERABAD,Van DCD,4,2023-06-14 00:00:00,DA_692,B,2,0,15,1,0,0,1417,,
Site_27,MUMBAI,Bike,3,2023-06-21 00:00:00,DA_410,C,0,0,23,0,0,0,564,,
Site_13,THANE,Bike,3,2023-06-15 00:00:00,DA_204,C,7,0,14,0,4,0,549,,
Site_27,MUMBAI,Bike,3,2023-06-10 00:00:00,DA_679,A,0,0,19,0,38,0,959,,
Site_6,BANGALORE,Bike,4,2023-06-25 00:00:00,DA_650,C,0,3,21,1,0,0,586,,
Site_21,HYDERABAD,Van DCD,4,2023-06-07 00:00:00,DA_304,B,2,0,26,0,0,0,1437,,
Site_18,DELHI,Bike,6,2023-06-02 00:00:00,DA_234,B,1,3,25,2,4,0,827,,
Site_22,HYDERABAD,Van DCD,4,2023-06-26 00:00:00,DA_104,A,0,0,0,0,32,0,1914,,
Site_25,MUMBAI,Bike,3,2023-06-12 00:00:00,DA_678,B,11,1,30,1,3,0,703,,
Site_29,DELHI,Bike,6,2023-06-21 00:00:00,DA_115,C,2,4,24,1,0,0,620,,
Site_3,BANGALORE,Bike,4,2023-06-12 00:00:00,DA_208,C,3,0,5,1,0,0,538,,
Site_6,BANGALORE,Bike,4,2023-06-09 00:00:00,DA_458,C,2,0,29,0,2,0,613,,
Site_6,BANGALORE,Van DCD,4,2023-06-24 00:00:00,DA_317,B,1,0,23,1,2,0,1437,,
Site_29,DELHI,Bike,6,2023-06-08 00:00:00,DA_310,A,0,0,6,1,60,0,1154,,
Site_12,MUMBAI,Van D+DA,5,2023-06-18 00:00:00,DA_103,A,7,0,84,1,5,0,2355,,
Site_7,BANGALORE,Bike,4,2023-06-09 00:00:00,DA_542,C,2,6,25,0,6,0,613,,
Site_22,HYDERABAD,Bike,4,2023-06-16 00:00:00,DA_282,A,0,0,0,0,42,0,979,,
Site_27,MUMBAI,Van D+DA,5,2023-06-03 00:00:00,DA_351,A,5,0,72,2,4,0,2295,,
Site_25,MUMBAI,Van D+DA,5,2023-06-29 00:00:00,DA_264,A,2,1,57,0,1,0,2201,,
